Timestamp,Container,CPU_Perc
1776330362.6236532,thesis_project-user_service-1,"0,96"
1776330364.632596,thesis_project-api_gateway-1,"1,33"
1776330365.649871,thesis_project-data_service-1,"33,92"
1776330367.6621702,thesis_project-auth_service-1,"0,50"
1776330369.682869,thesis_project-user_service-1,"1,18"
1776330371.695853,thesis_project-api_gateway-1,"49,96"
1776330373.723202,thesis_project-data_service-1,"50,47"
1776330375.75238,thesis_project-auth_service-1,"1,24"
1776330377.7705522,thesis_project-user_service-1,"0,81"
1776330379.778152,thesis_project-api_gateway-1,"1,15"
1776330381.7891798,thesis_project-data_service-1,"49,73"
1776330383.8086882,thesis_project-auth_service-1,"1,05"
1776330385.842548,thesis_project-user_service-1,"1,00"
1776330387.857146,thesis_project-api_gateway-1,"1,45"
1776330389.870303,thesis_project-data_service-1,"49,95"
1776330391.891283,thesis_project-auth_service-1,"0,78"
1776330393.9204211,thesis_project-user_service-1,"0,88"
1776330394.931675,thesis_project-api_gateway-1,"36,29"
1776330396.940097,thesis_project-data_service-1,"49,68"
1776330398.948437,thesis_project-auth_service-1,"0,65"
1776330400.961494,thesis_project-user_service-1,"0,69"
1776330402.970399,thesis_project-api_gateway-1,"49,88"
1776330405.0199301,thesis_project-data_service-1,"49,32"
1776330407.024019,thesis_project-auth_service-1,"1,24"
1776330409.041383,thesis_project-user_service-1,"0,83"
1776330411.053225,thesis_project-api_gateway-1,"50,00"
1776330413.067796,thesis_project-data_service-1,"50,11"
1776330415.076415,thesis_project-auth_service-1,"1,10"
1776330417.1001658,thesis_project-user_service-1,"0,83"
1776330419.134439,thesis_project-api_gateway-1,"51,71"
1776330421.144916,thesis_project-data_service-1,"49,98"
1776330423.159829,thesis_project-auth_service-1,"1,31"
1776330425.186839,thesis_project-user_service-1,"1,20"
1776330427.206023,thesis_project-api_gateway-1,"49,36"
1776330429.228748,thesis_project-data_service-1,"51,65"
1776330431.282203,thesis_project-auth_service-1,"1,88"
1776330433.311465,thesis_project-user_service-1,"0,98"
1776330435.350949,thesis_project-api_gateway-1,"54,10"
1776330437.373159,thesis_project-data_service-1,"49,94"
1776330439.38581,thesis_project-auth_service-1,"0,91"
1776330441.4016378,thesis_project-user_service-1,"0,61"
1776330443.418269,thesis_project-api_gateway-1,"0,97"
1776330445.450929,thesis_project-data_service-1,"50,89"
1776330447.453364,thesis_project-auth_service-1,"0,80"
1776330449.487919,thesis_project-user_service-1,"1,06"
1776330451.5228128,thesis_project-api_gateway-1,"49,67"
1776330453.527848,thesis_project-data_service-1,"1,00"
1776330455.545065,thesis_project-auth_service-1,"1,31"
1776330457.628159,thesis_project-user_service-1,"1,55"
1776330459.642275,thesis_project-api_gateway-1,"49,89"
1776330461.646901,thesis_project-data_service-1,"49,79"
1776330463.656298,thesis_project-auth_service-1,"0,63"
1776330466.67577,thesis_project-user_service-1,"1,26"
1776330468.685014,thesis_project-api_gateway-1,"49,93"
1776330470.728802,thesis_project-data_service-1,"49,83"
1776330472.748822,thesis_project-auth_service-1,"1,11"
1776330475.782969,thesis_project-user_service-1,"0,89"
1776330477.798672,thesis_project-api_gateway-1,"49,98"
1776330479.81282,thesis_project-data_service-1,"49,87"
1776330481.827801,thesis_project-auth_service-1,"1,33"
1776330483.8513012,thesis_project-user_service-1,"0,89"
1776330484.865782,thesis_project-api_gateway-1,"50,52"
1776330486.8934479,thesis_project-data_service-1,"49,64"
1776330488.898848,thesis_project-auth_service-1,"0,63"
1776330490.9251351,thesis_project-user_service-1,"0,94"
1776330492.940382,thesis_project-api_gateway-1,"50,51"
1776330494.955394,thesis_project-data_service-1,"1,10"
1776330496.974354,thesis_project-auth_service-1,"1,04"
1776330498.99919,thesis_project-user_service-1,"1,15"
1776330501.008527,thesis_project-api_gateway-1,"49,02"
1776330503.028768,thesis_project-data_service-1,"51,86"
1776330505.047767,thesis_project-auth_service-1,"0,65"
1776330507.065453,thesis_project-user_service-1,"0,98"
1776330509.075107,thesis_project-api_gateway-1,"50,39"
1776330511.086483,thesis_project-data_service-1,"50,22"
1776330513.111676,thesis_project-auth_service-1,"1,01"
1776330515.136694,thesis_project-user_service-1,"0,89"
1776330517.1475499,thesis_project-api_gateway-1,"49,84"
1776330519.157386,thesis_project-data_service-1,"0,73"
1776330521.168459,thesis_project-auth_service-1,"0,85"
1776330523.196739,thesis_project-user_service-1,"0,90"
1776330525.231754,thesis_project-api_gateway-1,"54,11"
1776330526.2475278,thesis_project-data_service-1,"49,81"
1776330528.257597,thesis_project-auth_service-1,"0,68"
1776330530.280663,thesis_project-user_service-1,"1,23"
1776330532.292597,thesis_project-api_gateway-1,"49,76"
1776330534.3038259,thesis_project-data_service-1,"1,10"
1776330536.344456,thesis_project-auth_service-1,"1,07"
1776330538.3772821,thesis_project-user_service-1,"0,87"
1776330540.4105642,thesis_project-api_gateway-1,"49,60"
1776330542.424194,thesis_project-data_service-1,"0,97"
1776330544.4368691,thesis_project-auth_service-1,"0,94"
1776330546.462417,thesis_project-user_service-1,"0,87"
1776330548.472459,thesis_project-api_gateway-1,"49,91"
1776330550.483454,thesis_project-data_service-1,"1,07"
1776330552.494401,thesis_project-auth_service-1,"0,91"
1776330554.507902,thesis_project-user_service-1,"0,74"
1776330555.531279,thesis_project-api_gateway-1,"1,34"
