Timestamp,Container,CPU_Perc
1776425124.886522,thesis_project-api_gateway-1,"0,25"
1776425126.91165,thesis_project-auth_service-1,"2,02"
1776425127.92707,thesis_project-data_service-1,"4,74"
1776425129.9386601,thesis_project-user_service-1,"0,18"
1776425131.958005,thesis_project-api_gateway-1,"13,66"
1776425133.96651,thesis_project-auth_service-1,"0,11"
1776425135.973456,thesis_project-data_service-1,"14,73"
1776425137.9868329,thesis_project-user_service-1,"0,09"
1776425140.000232,thesis_project-api_gateway-1,"19,41"
1776425142.010001,thesis_project-auth_service-1,"0,07"
1776425144.022497,thesis_project-data_service-1,"19,95"
1776425146.032676,thesis_project-user_service-1,"0,10"
1776425148.043072,thesis_project-api_gateway-1,"27,41"
1776425150.047265,thesis_project-auth_service-1,"0,09"
1776425152.049939,thesis_project-data_service-1,"23,67"
1776425154.054865,thesis_project-user_service-1,"0,07"
1776425156.070057,thesis_project-api_gateway-1,"34,16"
1776425158.0804281,thesis_project-auth_service-1,"0,07"
1776425160.085398,thesis_project-data_service-1,"29,04"
1776425162.088947,thesis_project-user_service-1,"0,07"
1776425164.0962718,thesis_project-api_gateway-1,"34,13"
1776425166.1029708,thesis_project-auth_service-1,"0,07"
1776425168.113343,thesis_project-data_service-1,"25,38"
1776425170.121123,thesis_project-user_service-1,"0,07"
1776425172.1361558,thesis_project-api_gateway-1,"33,91"
1776425174.139488,thesis_project-auth_service-1,"0,09"
1776425176.143957,thesis_project-data_service-1,"26,57"
1776425178.1521149,thesis_project-user_service-1,"0,12"
1776425180.1617558,thesis_project-api_gateway-1,"32,29"
1776425182.168134,thesis_project-auth_service-1,"0,12"
1776425184.175819,thesis_project-data_service-1,"25,94"
1776425186.1832871,thesis_project-user_service-1,"0,12"
1776425188.1916428,thesis_project-api_gateway-1,"31,93"
1776425190.196338,thesis_project-auth_service-1,"0,10"
1776425192.2068322,thesis_project-data_service-1,"24,99"
1776425194.2203178,thesis_project-user_service-1,"0,11"
1776425197.247809,thesis_project-api_gateway-1,"34,73"
1776425199.2622678,thesis_project-auth_service-1,"0,10"
1776425201.2724109,thesis_project-data_service-1,"25,93"
1776425203.277947,thesis_project-user_service-1,"0,11"
1776425205.290835,thesis_project-api_gateway-1,"34,23"
1776425207.301151,thesis_project-auth_service-1,"0,08"
1776425209.304808,thesis_project-data_service-1,"23,15"
1776425211.308888,thesis_project-user_service-1,"0,09"
1776425213.324679,thesis_project-api_gateway-1,"33,49"
1776425215.331198,thesis_project-auth_service-1,"0,08"
1776425217.337763,thesis_project-data_service-1,"25,32"
1776425219.341794,thesis_project-user_service-1,"0,11"
1776425221.350718,thesis_project-api_gateway-1,"35,56"
1776425223.356686,thesis_project-auth_service-1,"0,08"
1776425225.366113,thesis_project-data_service-1,"23,75"
1776425227.388695,thesis_project-user_service-1,"0,09"
1776425229.4159842,thesis_project-api_gateway-1,"32,70"
1776425231.42926,thesis_project-auth_service-1,"0,11"
1776425233.448503,thesis_project-data_service-1,"27,05"
1776425235.464564,thesis_project-user_service-1,"0,11"
1776425238.480165,thesis_project-api_gateway-1,"36,21"
1776425240.484789,thesis_project-auth_service-1,"0,10"
1776425242.489116,thesis_project-data_service-1,"25,79"
1776425244.494575,thesis_project-user_service-1,"0,14"
1776425247.5055308,thesis_project-api_gateway-1,"35,92"
1776425249.5086899,thesis_project-auth_service-1,"0,09"
1776425251.513311,thesis_project-data_service-1,"25,38"
1776425253.517073,thesis_project-user_service-1,"0,12"
1776425255.5233998,thesis_project-api_gateway-1,"31,74"
1776425257.5335522,thesis_project-auth_service-1,"0,10"
1776425259.539548,thesis_project-data_service-1,"24,81"
1776425261.545944,thesis_project-user_service-1,"0,11"
1776425263.56647,thesis_project-api_gateway-1,"33,44"
1776425265.581342,thesis_project-auth_service-1,"0,14"
1776425267.608198,thesis_project-data_service-1,"25,79"
1776425269.619354,thesis_project-user_service-1,"0,13"
1776425271.632406,thesis_project-api_gateway-1,"33,77"
1776425273.6352751,thesis_project-auth_service-1,"0,11"
1776425275.640159,thesis_project-data_service-1,"25,70"
1776425277.647806,thesis_project-user_service-1,"0,12"
1776425279.6578681,thesis_project-api_gateway-1,"30,26"
1776425281.6618948,thesis_project-auth_service-1,"0,13"
1776425283.665638,thesis_project-data_service-1,"19,56"
1776425285.670003,thesis_project-user_service-1,"0,11"
1776425287.6836858,thesis_project-api_gateway-1,"22,45"
1776425289.688362,thesis_project-auth_service-1,"0,16"
1776425291.696964,thesis_project-data_service-1,"12,91"
1776425293.710408,thesis_project-user_service-1,"0,14"
1776425295.739927,thesis_project-api_gateway-1,"15,85"
1776425297.7633479,thesis_project-auth_service-1,"0,19"
1776425299.778906,thesis_project-data_service-1,"9,52"
1776425301.792508,thesis_project-user_service-1,"0,23"
1776425303.813334,thesis_project-api_gateway-1,"7,07"
1776425305.829393,thesis_project-auth_service-1,"0,21"
1776425306.869858,thesis_project-data_service-1,"1,71"
1776425308.881811,thesis_project-user_service-1,"0,44"
1776425310.919073,thesis_project-api_gateway-1,"0,29"
1776425312.9349601,thesis_project-auth_service-1,"0,28"
1776425314.95195,thesis_project-data_service-1,"0,26"
1776425316.983308,thesis_project-user_service-1,"0,30"
1776425319.0118961,thesis_project-api_gateway-1,"0,26"
