Timestamp,Container,CPU_Perc
1776375432.94321,thesis_project-api_gateway-1,"0,24"
1776375434.95068,thesis_project-data_service-1,"1,70"
1776375436.9648309,thesis_project-auth_service-1,"0,31"
1776375438.979649,thesis_project-user_service-1,"0,24"
1776375440.99901,thesis_project-api_gateway-1,"2,94"
1776375443.016573,thesis_project-data_service-1,"4,71"
1776375445.0313442,thesis_project-auth_service-1,"0,32"
1776375447.043021,thesis_project-user_service-1,"0,17"
1776375449.075063,thesis_project-api_gateway-1,"8,51"
1776375451.0837,thesis_project-data_service-1,"7,19"
1776375453.091124,thesis_project-auth_service-1,"0,18"
1776375455.100842,thesis_project-user_service-1,"0,18"
1776375457.121058,thesis_project-api_gateway-1,"9,88"
1776375459.1462421,thesis_project-data_service-1,"10,02"
1776375461.1535192,thesis_project-auth_service-1,"0,15"
1776375463.163455,thesis_project-user_service-1,"0,18"
1776375465.182861,thesis_project-api_gateway-1,"14,21"
1776375467.194299,thesis_project-data_service-1,"11,41"
1776375468.208987,thesis_project-auth_service-1,"0,17"
1776375470.218404,thesis_project-user_service-1,"0,17"
1776375472.247436,thesis_project-api_gateway-1,"13,75"
1776375474.256335,thesis_project-data_service-1,"11,73"
1776375476.270422,thesis_project-auth_service-1,"0,18"
1776375478.282228,thesis_project-user_service-1,"0,15"
1776375480.294393,thesis_project-api_gateway-1,"13,35"
1776375482.304451,thesis_project-data_service-1,"9,75"
1776375484.319656,thesis_project-auth_service-1,"0,16"
1776375486.327092,thesis_project-user_service-1,"0,16"
1776375488.352511,thesis_project-api_gateway-1,"12,95"
1776375490.369174,thesis_project-data_service-1,"10,74"
1776375492.384373,thesis_project-auth_service-1,"0,13"
1776375494.3948438,thesis_project-user_service-1,"0,19"
1776375496.413633,thesis_project-api_gateway-1,"13,38"
1776375498.4219909,thesis_project-data_service-1,"10,76"
1776375500.4390059,thesis_project-auth_service-1,"0,15"
1776375502.4543822,thesis_project-user_service-1,"0,18"
1776375504.4771688,thesis_project-api_gateway-1,"11,96"
1776375506.4855192,thesis_project-data_service-1,"10,79"
1776375508.5050712,thesis_project-auth_service-1,"0,17"
1776375510.524163,thesis_project-user_service-1,"0,19"
1776375512.546137,thesis_project-api_gateway-1,"12,47"
1776375514.5577931,thesis_project-data_service-1,"11,05"
1776375516.572972,thesis_project-auth_service-1,"0,18"
1776375518.594669,thesis_project-user_service-1,"0,17"
1776375520.615484,thesis_project-api_gateway-1,"12,69"
1776375522.6203678,thesis_project-data_service-1,"11,28"
1776375524.627268,thesis_project-auth_service-1,"0,17"
1776375526.64297,thesis_project-user_service-1,"0,14"
1776375528.671027,thesis_project-api_gateway-1,"12,66"
1776375530.691075,thesis_project-data_service-1,"10,02"
1776375532.70502,thesis_project-auth_service-1,"0,17"
1776375534.713585,thesis_project-user_service-1,"0,14"
1776375536.724279,thesis_project-api_gateway-1,"12,39"
1776375538.7499719,thesis_project-data_service-1,"8,96"
1776375540.769558,thesis_project-auth_service-1,"0,22"
1776375542.776927,thesis_project-user_service-1,"0,17"
1776375544.78634,thesis_project-api_gateway-1,"12,19"
1776375546.7944179,thesis_project-data_service-1,"9,82"
1776375548.815669,thesis_project-auth_service-1,"0,16"
1776375550.8411222,thesis_project-user_service-1,"0,15"
1776375552.856023,thesis_project-api_gateway-1,"12,27"
1776375554.867361,thesis_project-data_service-1,"10,88"
1776375556.8753972,thesis_project-auth_service-1,"0,19"
1776375558.885196,thesis_project-user_service-1,"0,16"
1776375560.8933399,thesis_project-api_gateway-1,"11,60"
1776375562.9002821,thesis_project-data_service-1,"8,98"
1776375564.9137049,thesis_project-auth_service-1,"0,16"
1776375566.929395,thesis_project-user_service-1,"0,16"
1776375568.959645,thesis_project-api_gateway-1,"13,63"
1776375570.9719748,thesis_project-data_service-1,"10,87"
1776375572.978676,thesis_project-auth_service-1,"0,15"
1776375574.984372,thesis_project-user_service-1,"0,17"
1776375576.999925,thesis_project-api_gateway-1,"12,02"
1776375579.029276,thesis_project-data_service-1,"10,63"
1776375581.044618,thesis_project-auth_service-1,"0,16"
1776375583.052567,thesis_project-user_service-1,"0,18"
1776375585.0693681,thesis_project-api_gateway-1,"12,47"
1776375587.078461,thesis_project-data_service-1,"11,05"
1776375589.102984,thesis_project-auth_service-1,"0,15"
1776375591.112138,thesis_project-user_service-1,"0,16"
1776375593.1329112,thesis_project-api_gateway-1,"10,60"
1776375595.141336,thesis_project-data_service-1,"8,36"
1776375597.146743,thesis_project-auth_service-1,"0,17"
1776375599.158871,thesis_project-user_service-1,"0,18"
1776375601.173585,thesis_project-api_gateway-1,"7,22"
1776375603.1840808,thesis_project-data_service-1,"6,01"
1776375605.192734,thesis_project-auth_service-1,"0,21"
1776375607.204303,thesis_project-user_service-1,"0,19"
1776375609.23508,thesis_project-api_gateway-1,"3,64"
1776375611.244629,thesis_project-data_service-1,"3,18"
1776375613.255393,thesis_project-auth_service-1,"0,24"
1776375615.264877,thesis_project-user_service-1,"0,25"
1776375617.286853,thesis_project-api_gateway-1,"0,25"
1776375619.317966,thesis_project-data_service-1,"0,33"
1776375621.327562,thesis_project-auth_service-1,"0,25"
1776375623.335775,thesis_project-user_service-1,"0,30"
