Timestamp,Container,CPU_Perc
1776271757.016274,thesis_project-auth_service-1,"0,35"
1776271759.0233889,thesis_project-data_service-1,"20,02"
1776271761.029095,thesis_project-user_service-1,"19,07"
1776271763.0361779,thesis_project-api_gateway-1,"28,95"
1776271766.048793,thesis_project-auth_service-1,"0,07"
1776271768.05305,thesis_project-data_service-1,"49,71"
1776271770.0559812,thesis_project-user_service-1,"23,58"
1776271772.059009,thesis_project-api_gateway-1,"29,23"
1776271775.072853,thesis_project-auth_service-1,"0,07"
1776271777.079613,thesis_project-data_service-1,"41,97"
1776271779.086323,thesis_project-user_service-1,"25,33"
1776271781.091786,thesis_project-api_gateway-1,"9,89"
1776271783.104491,thesis_project-auth_service-1,"0,07"
1776271785.1126,thesis_project-data_service-1,"48,84"
1776271787.117263,thesis_project-user_service-1,"2,97"
1776271789.120235,thesis_project-api_gateway-1,"31,05"
1776271791.131129,thesis_project-auth_service-1,"0,06"
1776271793.13609,thesis_project-data_service-1,"50,70"
1776271795.145607,thesis_project-user_service-1,"0,14"
1776271797.14859,thesis_project-api_gateway-1,"16,93"
1776271799.159285,thesis_project-auth_service-1,"0,07"
1776271801.161197,thesis_project-data_service-1,"44,75"
1776271803.165374,thesis_project-user_service-1,"33,13"
1776271805.173642,thesis_project-api_gateway-1,"18,60"
1776271807.18484,thesis_project-auth_service-1,"0,07"
1776271809.1889741,thesis_project-data_service-1,"23,80"
1776271811.194701,thesis_project-user_service-1,"0,06"
1776271813.2033322,thesis_project-api_gateway-1,"9,15"
1776271816.22109,thesis_project-auth_service-1,"0,06"
1776271818.229451,thesis_project-data_service-1,"17,92"
1776271820.23379,thesis_project-user_service-1,"30,82"
1776271822.2376268,thesis_project-api_gateway-1,"30,36"
1776271825.249575,thesis_project-auth_service-1,"0,08"
1776271827.2524722,thesis_project-data_service-1,"34,73"
1776271829.258584,thesis_project-user_service-1,"1,22"
1776271831.263154,thesis_project-api_gateway-1,"16,75"
1776271833.278719,thesis_project-auth_service-1,"0,08"
1776271835.295008,thesis_project-data_service-1,"41,87"
1776271837.30499,thesis_project-user_service-1,"38,35"
1776271839.309073,thesis_project-api_gateway-1,"32,04"
1776271841.321697,thesis_project-auth_service-1,"0,05"
1776271843.323575,thesis_project-data_service-1,"37,50"
1776271845.333699,thesis_project-user_service-1,"8,47"
1776271847.337304,thesis_project-api_gateway-1,"1,59"
1776271849.343807,thesis_project-auth_service-1,"0,07"
1776271851.349,thesis_project-data_service-1,"39,86"
1776271853.354909,thesis_project-user_service-1,"0,25"
1776271855.362845,thesis_project-api_gateway-1,"36,66"
1776271857.372125,thesis_project-auth_service-1,"0,06"
1776271859.375017,thesis_project-data_service-1,"50,19"
1776271861.382306,thesis_project-user_service-1,"0,29"
1776271863.38743,thesis_project-api_gateway-1,"26,06"
1776271866.39759,thesis_project-auth_service-1,"0,08"
1776271868.407674,thesis_project-data_service-1,"39,62"
1776271870.412398,thesis_project-user_service-1,"3,26"
1776271872.417421,thesis_project-api_gateway-1,"1,57"
1776271875.433368,thesis_project-auth_service-1,"0,06"
1776271877.437409,thesis_project-data_service-1,"50,31"
1776271879.440192,thesis_project-user_service-1,"12,80"
1776271881.443537,thesis_project-api_gateway-1,"32,92"
1776271883.45104,thesis_project-auth_service-1,"0,06"
1776271885.460397,thesis_project-data_service-1,"24,42"
1776271887.465118,thesis_project-user_service-1,"3,48"
1776271889.468246,thesis_project-api_gateway-1,"4,58"
1776271891.4825652,thesis_project-auth_service-1,"0,06"
1776271893.487502,thesis_project-data_service-1,"35,99"
1776271895.5056808,thesis_project-user_service-1,"0,06"
1776271897.510562,thesis_project-api_gateway-1,"23,15"
1776271899.5188942,thesis_project-auth_service-1,"0,06"
1776271901.523196,thesis_project-data_service-1,"49,86"
1776271903.527463,thesis_project-user_service-1,"9,35"
1776271905.535996,thesis_project-api_gateway-1,"43,64"
1776271907.5423229,thesis_project-auth_service-1,"0,06"
1776271909.5460942,thesis_project-data_service-1,"25,20"
1776271911.550897,thesis_project-user_service-1,"18,25"
1776271913.555112,thesis_project-api_gateway-1,"20,69"
1776271916.5648189,thesis_project-auth_service-1,"0,08"
1776271918.5682921,thesis_project-data_service-1,"30,31"
1776271920.5733418,thesis_project-user_service-1,"14,09"
1776271922.578597,thesis_project-api_gateway-1,"35,37"
1776271925.59111,thesis_project-auth_service-1,"0,06"
1776271927.598486,thesis_project-data_service-1,"31,94"
1776271929.635265,thesis_project-user_service-1,"12,79"
1776271931.640214,thesis_project-api_gateway-1,"30,91"
1776271933.654433,thesis_project-auth_service-1,"0,06"
1776271935.6629171,thesis_project-data_service-1,"49,46"
1776271937.667125,thesis_project-user_service-1,"13,93"
1776271939.6767418,thesis_project-api_gateway-1,"0,31"
1776271941.6963332,thesis_project-auth_service-1,"0,25"
1776271943.711354,thesis_project-data_service-1,"0,27"
