Timestamp,Container,CPU_Perc
1776377565.0955148,thesis_project-api_gateway-1,"0,34"
1776377567.113754,thesis_project-auth_service-1,"2,24"
1776377569.137985,thesis_project-user_service-1,"0,20"
1776377571.155353,thesis_project-data_service-1,"10,78"
1776377573.178849,thesis_project-api_gateway-1,"14,94"
1776377575.1896021,thesis_project-auth_service-1,"0,11"
1776377577.203138,thesis_project-user_service-1,"0,11"
1776377579.212953,thesis_project-data_service-1,"15,74"
1776377581.219438,thesis_project-api_gateway-1,"21,24"
1776377583.226443,thesis_project-auth_service-1,"0,07"
1776377585.233387,thesis_project-user_service-1,"0,07"
1776377587.2461271,thesis_project-data_service-1,"20,95"
1776377589.2595258,thesis_project-api_gateway-1,"29,31"
1776377591.265162,thesis_project-auth_service-1,"0,09"
1776377593.270575,thesis_project-user_service-1,"0,07"
1776377595.274966,thesis_project-data_service-1,"25,98"
1776377598.2855392,thesis_project-api_gateway-1,"33,07"
1776377600.294016,thesis_project-auth_service-1,"0,07"
1776377602.297088,thesis_project-user_service-1,"0,10"
1776377604.301236,thesis_project-data_service-1,"27,47"
1776377606.31173,thesis_project-api_gateway-1,"31,83"
1776377607.322443,thesis_project-auth_service-1,"0,09"
1776377609.328841,thesis_project-user_service-1,"0,09"
1776377611.338546,thesis_project-data_service-1,"27,74"
1776377613.353962,thesis_project-api_gateway-1,"34,49"
1776377615.357265,thesis_project-auth_service-1,"0,09"
1776377617.366005,thesis_project-user_service-1,"0,11"
1776377619.36933,thesis_project-data_service-1,"24,64"
1776377621.383232,thesis_project-api_gateway-1,"33,33"
1776377623.389688,thesis_project-auth_service-1,"0,10"
1776377625.393285,thesis_project-user_service-1,"0,11"
1776377627.401911,thesis_project-data_service-1,"26,76"
1776377629.408511,thesis_project-api_gateway-1,"32,68"
1776377631.41387,thesis_project-auth_service-1,"0,13"
1776377633.416266,thesis_project-user_service-1,"0,11"
1776377635.4236748,thesis_project-data_service-1,"25,15"
1776377638.432321,thesis_project-api_gateway-1,"32,55"
1776377640.437978,thesis_project-auth_service-1,"0,12"
1776377642.450884,thesis_project-user_service-1,"0,10"
1776377644.4672692,thesis_project-data_service-1,"26,44"
1776377647.5005262,thesis_project-api_gateway-1,"37,13"
1776377649.5067132,thesis_project-auth_service-1,"0,09"
1776377651.512001,thesis_project-user_service-1,"0,11"
1776377653.516376,thesis_project-data_service-1,"26,31"
1776377655.524134,thesis_project-api_gateway-1,"33,34"
1776377657.535938,thesis_project-auth_service-1,"0,12"
1776377659.5392551,thesis_project-user_service-1,"0,09"
1776377661.542638,thesis_project-data_service-1,"25,26"
1776377663.552213,thesis_project-api_gateway-1,"33,90"
1776377665.556708,thesis_project-auth_service-1,"0,10"
1776377667.562201,thesis_project-user_service-1,"0,13"
1776377669.565294,thesis_project-data_service-1,"25,16"
1776377671.5826612,thesis_project-api_gateway-1,"31,79"
1776377673.589922,thesis_project-auth_service-1,"0,13"
1776377675.6045492,thesis_project-user_service-1,"0,10"
1776377677.627454,thesis_project-data_service-1,"27,81"
1776377679.647584,thesis_project-api_gateway-1,"31,18"
1776377681.661522,thesis_project-auth_service-1,"0,13"
1776377683.6700401,thesis_project-user_service-1,"0,14"
1776377685.67907,thesis_project-data_service-1,"26,08"
1776377687.6896021,thesis_project-api_gateway-1,"34,36"
1776377689.694078,thesis_project-auth_service-1,"0,10"
1776377691.697095,thesis_project-user_service-1,"0,15"
1776377693.7042959,thesis_project-data_service-1,"26,01"
1776377695.7153149,thesis_project-api_gateway-1,"31,98"
1776377697.7245052,thesis_project-auth_service-1,"0,12"
1776377699.728531,thesis_project-user_service-1,"0,12"
1776377701.731624,thesis_project-data_service-1,"25,51"
1776377703.741767,thesis_project-api_gateway-1,"37,81"
1776377705.751471,thesis_project-auth_service-1,"0,16"
1776377707.770507,thesis_project-user_service-1,"0,07"
1776377709.781069,thesis_project-data_service-1,"26,69"
1776377711.8040462,thesis_project-api_gateway-1,"37,67"
1776377713.819075,thesis_project-auth_service-1,"0,07"
1776377715.82767,thesis_project-user_service-1,"0,08"
1776377717.846418,thesis_project-data_service-1,"28,32"
1776377719.854541,thesis_project-api_gateway-1,"31,73"
1776377721.859325,thesis_project-auth_service-1,"0,10"
1776377723.871348,thesis_project-user_service-1,"0,11"
1776377725.878438,thesis_project-data_service-1,"21,17"
1776377727.8882968,thesis_project-api_gateway-1,"22,66"
1776377729.893023,thesis_project-auth_service-1,"0,11"
1776377731.896436,thesis_project-user_service-1,"0,12"
1776377733.901242,thesis_project-data_service-1,"15,18"
1776377735.912454,thesis_project-api_gateway-1,"16,63"
1776377737.9265459,thesis_project-auth_service-1,"0,14"
1776377739.934217,thesis_project-user_service-1,"0,17"
1776377741.942562,thesis_project-data_service-1,"8,78"
1776377743.969219,thesis_project-api_gateway-1,"7,69"
1776377745.983398,thesis_project-auth_service-1,"0,26"
1776377748.015676,thesis_project-user_service-1,"0,29"
1776377750.030856,thesis_project-data_service-1,"0,26"
1776377752.058369,thesis_project-api_gateway-1,"0,25"
