Timestamp,Container,CPU_Perc
1776424164.1772501,thesis_project-api_gateway-1,"0,23"
1776424166.219523,thesis_project-user_service-1,"0,25"
1776424168.226228,thesis_project-data_service-1,"3,24"
1776424170.2369092,thesis_project-auth_service-1,"0,19"
1776424172.256269,thesis_project-api_gateway-1,"12,92"
1776424174.2684412,thesis_project-user_service-1,"0,12"
1776424176.285527,thesis_project-data_service-1,"14,31"
1776424178.299742,thesis_project-auth_service-1,"0,13"
1776424180.310848,thesis_project-api_gateway-1,"20,49"
1776424182.3155048,thesis_project-user_service-1,"0,08"
1776424184.320991,thesis_project-data_service-1,"20,24"
1776424186.334489,thesis_project-auth_service-1,"0,08"
1776424188.3470578,thesis_project-api_gateway-1,"27,97"
1776424190.354187,thesis_project-user_service-1,"0,06"
1776424192.357535,thesis_project-data_service-1,"24,10"
1776424194.360358,thesis_project-auth_service-1,"0,07"
1776424197.371922,thesis_project-api_gateway-1,"32,72"
1776424199.37744,thesis_project-user_service-1,"0,06"
1776424201.384564,thesis_project-data_service-1,"27,81"
1776424203.3880892,thesis_project-auth_service-1,"0,08"
1776424205.396511,thesis_project-api_gateway-1,"32,83"
1776424207.405813,thesis_project-user_service-1,"0,06"
1776424209.411755,thesis_project-data_service-1,"26,98"
1776424211.4165602,thesis_project-auth_service-1,"0,07"
1776424213.4298291,thesis_project-api_gateway-1,"33,86"
1776424215.433169,thesis_project-user_service-1,"0,06"
1776424217.44298,thesis_project-data_service-1,"26,41"
1776424219.446272,thesis_project-auth_service-1,"0,17"
1776424221.457887,thesis_project-api_gateway-1,"32,83"
1776424223.468402,thesis_project-user_service-1,"0,09"
1776424225.4869592,thesis_project-data_service-1,"26,48"
1776424227.511067,thesis_project-auth_service-1,"0,11"
1776424229.530935,thesis_project-api_gateway-1,"33,04"
1776424231.5396721,thesis_project-user_service-1,"0,08"
1776424233.5603552,thesis_project-data_service-1,"26,12"
1776424235.554482,thesis_project-auth_service-1,"0,08"
1776424237.562665,thesis_project-api_gateway-1,"31,45"
1776424239.567221,thesis_project-user_service-1,"0,10"
1776424241.5706758,thesis_project-data_service-1,"25,35"
1776424243.574165,thesis_project-auth_service-1,"0,09"
1776424245.584727,thesis_project-api_gateway-1,"31,02"
1776424247.595424,thesis_project-user_service-1,"0,12"
1776424249.598481,thesis_project-data_service-1,"25,80"
1776424251.601553,thesis_project-auth_service-1,"0,12"
1776424253.609895,thesis_project-api_gateway-1,"33,03"
1776424255.613912,thesis_project-user_service-1,"0,10"
1776424257.631694,thesis_project-data_service-1,"23,92"
1776424259.644886,thesis_project-auth_service-1,"0,11"
1776424261.660118,thesis_project-api_gateway-1,"35,14"
1776424263.670819,thesis_project-user_service-1,"0,10"
1776424265.678168,thesis_project-data_service-1,"26,22"
1776424266.688939,thesis_project-auth_service-1,"0,11"
1776424268.7026298,thesis_project-api_gateway-1,"32,88"
1776424270.709989,thesis_project-user_service-1,"0,11"
1776424272.714447,thesis_project-data_service-1,"24,42"
1776424274.720929,thesis_project-auth_service-1,"0,11"
1776424277.739348,thesis_project-api_gateway-1,"30,31"
1776424279.7472372,thesis_project-user_service-1,"0,10"
1776424281.751008,thesis_project-data_service-1,"25,75"
1776424283.7552052,thesis_project-auth_service-1,"0,10"
1776424286.765118,thesis_project-api_gateway-1,"31,83"
1776424288.769461,thesis_project-user_service-1,"0,09"
1776424290.776196,thesis_project-data_service-1,"23,59"
1776424292.786915,thesis_project-auth_service-1,"0,15"
1776424294.811614,thesis_project-api_gateway-1,"33,77"
1776424296.84152,thesis_project-user_service-1,"0,08"
1776424298.85049,thesis_project-data_service-1,"27,44"
1776424300.855499,thesis_project-auth_service-1,"0,09"
1776424302.867521,thesis_project-api_gateway-1,"32,73"
1776424304.873447,thesis_project-user_service-1,"0,10"
1776424306.882545,thesis_project-data_service-1,"25,15"
1776424308.884814,thesis_project-auth_service-1,"0,09"
1776424310.89164,thesis_project-api_gateway-1,"32,77"
1776424312.895608,thesis_project-user_service-1,"0,08"
1776424314.898881,thesis_project-data_service-1,"24,75"
1776424316.9076118,thesis_project-auth_service-1,"0,13"
1776424318.9226859,thesis_project-api_gateway-1,"32,78"
1776424320.926524,thesis_project-user_service-1,"0,10"
1776424322.932844,thesis_project-data_service-1,"21,35"
1776424324.947093,thesis_project-auth_service-1,"0,11"
1776424326.972167,thesis_project-api_gateway-1,"24,00"
1776424328.983885,thesis_project-user_service-1,"0,11"
1776424330.99523,thesis_project-data_service-1,"16,37"
1776424333.0078862,thesis_project-auth_service-1,"0,14"
1776424335.0273569,thesis_project-api_gateway-1,"14,49"
1776424337.059073,thesis_project-user_service-1,"0,18"
1776424339.0791051,thesis_project-data_service-1,"10,07"
1776424341.090272,thesis_project-auth_service-1,"0,21"
1776424343.117714,thesis_project-api_gateway-1,"7,95"
1776424345.136288,thesis_project-user_service-1,"0,17"
1776424347.1643982,thesis_project-data_service-1,"1,69"
1776424349.179959,thesis_project-auth_service-1,"0,27"
