Timestamp,Container,CPU_Perc
1776268892.671257,thesis_project-user_service-1,"0,26"
1776268894.683452,thesis_project-auth_service-1,"1,09"
1776268895.6929789,thesis_project-data_service-1,"21,78"
1776268897.70029,thesis_project-api_gateway-1,"19,09"
1776268899.714803,thesis_project-user_service-1,"41,19"
1776268901.725874,thesis_project-auth_service-1,"0,09"
1776268903.733233,thesis_project-data_service-1,"50,00"
1776268905.743915,thesis_project-api_gateway-1,"48,10"
1776268907.756514,thesis_project-user_service-1,"49,99"
1776268909.764767,thesis_project-auth_service-1,"0,12"
1776268911.77387,thesis_project-data_service-1,"50,87"
1776268913.782144,thesis_project-api_gateway-1,"53,52"
1776268916.797317,thesis_project-user_service-1,"49,90"
1776268918.807179,thesis_project-auth_service-1,"0,07"
1776268920.811808,thesis_project-data_service-1,"50,29"
1776268922.816681,thesis_project-api_gateway-1,"14,31"
1776268924.830783,thesis_project-user_service-1,"40,18"
1776268926.844362,thesis_project-auth_service-1,"0,09"
1776268928.862915,thesis_project-data_service-1,"49,88"
1776268930.863544,thesis_project-api_gateway-1,"50,13"
1776268932.872959,thesis_project-user_service-1,"50,00"
1776268934.878438,thesis_project-auth_service-1,"0,07"
1776268936.895574,thesis_project-data_service-1,"49,88"
1776268938.8984241,thesis_project-api_gateway-1,"34,95"
1776268940.907524,thesis_project-user_service-1,"1,14"
1776268942.91185,thesis_project-auth_service-1,"0,10"
1776268944.915976,thesis_project-data_service-1,"49,99"
1776268946.9370859,thesis_project-api_gateway-1,"49,94"
1776268948.9502661,thesis_project-user_service-1,"41,05"
1776268950.9575622,thesis_project-auth_service-1,"0,07"
1776268952.965249,thesis_project-data_service-1,"49,84"
1776268954.984593,thesis_project-api_gateway-1,"50,70"
1776268956.99889,thesis_project-user_service-1,"37,50"
1776268959.010992,thesis_project-auth_service-1,"0,07"
1776268961.0170639,thesis_project-data_service-1,"52,91"
1776268963.0235252,thesis_project-api_gateway-1,"50,01"
1776268965.0392692,thesis_project-user_service-1,"14,30"
1776268967.0558798,thesis_project-auth_service-1,"0,08"
1776268969.064681,thesis_project-data_service-1,"50,68"
1776268971.0675719,thesis_project-api_gateway-1,"46,28"
1776268973.082295,thesis_project-user_service-1,"35,57"
1776268975.0948842,thesis_project-auth_service-1,"0,08"
1776268977.12055,thesis_project-data_service-1,"49,53"
1776268979.126465,thesis_project-api_gateway-1,"50,00"
1776268981.1411462,thesis_project-user_service-1,"49,60"
1776268983.146067,thesis_project-auth_service-1,"0,07"
1776268985.150507,thesis_project-data_service-1,"49,92"
1776268987.168658,thesis_project-api_gateway-1,"37,99"
1776268989.1843479,thesis_project-user_service-1,"27,54"
1776268991.191057,thesis_project-auth_service-1,"0,12"
1776268993.193471,thesis_project-data_service-1,"50,33"
1776268995.199507,thesis_project-api_gateway-1,"50,03"
1776268997.2167292,thesis_project-user_service-1,"50,07"
1776268999.223777,thesis_project-auth_service-1,"0,08"
1776269001.228684,thesis_project-data_service-1,"50,17"
1776269003.236968,thesis_project-api_gateway-1,"49,93"
1776269005.2532659,thesis_project-user_service-1,"5,28"
1776269007.2792761,thesis_project-auth_service-1,"0,08"
1776269009.2887769,thesis_project-data_service-1,"50,36"
1776269011.298114,thesis_project-api_gateway-1,"50,00"
1776269013.311511,thesis_project-user_service-1,"50,19"
1776269015.323138,thesis_project-auth_service-1,"0,07"
1776269017.3386948,thesis_project-data_service-1,"49,42"
1776269019.348809,thesis_project-api_gateway-1,"50,58"
1776269021.3686259,thesis_project-user_service-1,"0,30"
1776269023.378481,thesis_project-auth_service-1,"0,08"
1776269025.389484,thesis_project-data_service-1,"13,09"
1776269027.3987892,thesis_project-api_gateway-1,"40,13"
1776269029.4120479,thesis_project-user_service-1,"11,88"
1776269031.4196868,thesis_project-auth_service-1,"0,08"
1776269033.425226,thesis_project-data_service-1,"50,19"
1776269035.430696,thesis_project-api_gateway-1,"45,16"
1776269038.449048,thesis_project-user_service-1,"0,29"
1776269040.456467,thesis_project-auth_service-1,"0,10"
1776269042.464998,thesis_project-data_service-1,"51,03"
1776269044.472255,thesis_project-api_gateway-1,"49,99"
1776269047.4905732,thesis_project-user_service-1,"50,32"
1776269049.495668,thesis_project-auth_service-1,"0,08"
1776269051.50267,thesis_project-data_service-1,"50,09"
1776269053.509399,thesis_project-api_gateway-1,"50,06"
1776269055.5230238,thesis_project-user_service-1,"28,42"
1776269057.53345,thesis_project-auth_service-1,"0,08"
1776269059.54067,thesis_project-data_service-1,"50,00"
1776269061.5503721,thesis_project-api_gateway-1,"50,62"
1776269063.561365,thesis_project-user_service-1,"50,10"
1776269065.568349,thesis_project-auth_service-1,"0,08"
1776269067.580118,thesis_project-data_service-1,"53,29"
1776269069.585762,thesis_project-api_gateway-1,"43,32"
1776269071.596885,thesis_project-user_service-1,"12,13"
1776269073.601363,thesis_project-auth_service-1,"0,07"
1776269075.6172118,thesis_project-data_service-1,"0,24"
