Timestamp,Container,CPU_Perc
1776270918.4781692,thesis_project-auth_service-1,"0,25"
1776270920.4907148,thesis_project-data_service-1,"25,08"
1776270922.499379,thesis_project-api_gateway-1,"26,88"
1776270924.50777,thesis_project-user_service-1,"0,07"
1776270927.52197,thesis_project-auth_service-1,"0,07"
1776270929.525409,thesis_project-data_service-1,"50,52"
1776270931.5286982,thesis_project-api_gateway-1,"50,49"
1776270933.532544,thesis_project-user_service-1,"0,07"
1776270936.5490298,thesis_project-auth_service-1,"0,08"
1776270938.5565178,thesis_project-data_service-1,"49,90"
1776270940.561769,thesis_project-api_gateway-1,"11,77"
1776270942.566238,thesis_project-user_service-1,"0,07"
1776270944.6134138,thesis_project-auth_service-1,"0,08"
1776270946.6232152,thesis_project-data_service-1,"50,03"
1776270948.630025,thesis_project-api_gateway-1,"23,22"
1776270950.637367,thesis_project-user_service-1,"0,09"
1776270952.648426,thesis_project-auth_service-1,"0,08"
1776270954.6514869,thesis_project-data_service-1,"49,52"
1776270956.668345,thesis_project-api_gateway-1,"0,17"
1776270958.6760871,thesis_project-user_service-1,"0,06"
1776270960.689124,thesis_project-auth_service-1,"0,08"
1776270962.6938398,thesis_project-data_service-1,"49,93"
1776270964.697258,thesis_project-api_gateway-1,"50,27"
1776270966.7063959,thesis_project-user_service-1,"0,09"
1776270968.719022,thesis_project-auth_service-1,"0,08"
1776270970.722134,thesis_project-data_service-1,"34,32"
1776270972.727745,thesis_project-api_gateway-1,"50,53"
1776270974.734831,thesis_project-user_service-1,"0,10"
1776270977.748039,thesis_project-auth_service-1,"0,05"
1776270979.7549,thesis_project-data_service-1,"0,11"
1776270981.762156,thesis_project-api_gateway-1,"50,30"
1776270983.767776,thesis_project-user_service-1,"0,08"
1776270986.7814772,thesis_project-auth_service-1,"0,08"
1776270988.7879438,thesis_project-data_service-1,"0,19"
1776270990.79879,thesis_project-api_gateway-1,"50,63"
1776270992.8028228,thesis_project-user_service-1,"0,08"
1776270994.8115468,thesis_project-auth_service-1,"0,08"
1776270996.824126,thesis_project-data_service-1,"49,98"
1776270998.829973,thesis_project-api_gateway-1,"50,30"
1776271000.8332071,thesis_project-user_service-1,"0,09"
1776271002.848313,thesis_project-auth_service-1,"0,08"
1776271004.854686,thesis_project-data_service-1,"51,02"
1776271006.866902,thesis_project-api_gateway-1,"34,99"
1776271008.87242,thesis_project-user_service-1,"0,09"
1776271010.885973,thesis_project-auth_service-1,"0,08"
1776271012.895527,thesis_project-data_service-1,"49,99"
1776271014.9004989,thesis_project-api_gateway-1,"50,21"
1776271016.91424,thesis_project-user_service-1,"0,10"
1776271018.9288142,thesis_project-auth_service-1,"0,08"
1776271020.934832,thesis_project-data_service-1,"0,14"
1776271022.945008,thesis_project-api_gateway-1,"49,99"
1776271024.9494,thesis_project-user_service-1,"0,07"
1776271027.966007,thesis_project-auth_service-1,"0,08"
1776271029.976612,thesis_project-data_service-1,"50,03"
1776271031.9867961,thesis_project-api_gateway-1,"50,29"
1776271033.9953222,thesis_project-user_service-1,"0,07"
1776271037.014241,thesis_project-auth_service-1,"0,08"
1776271039.021269,thesis_project-data_service-1,"50,43"
1776271041.027264,thesis_project-api_gateway-1,"50,37"
1776271043.029718,thesis_project-user_service-1,"0,08"
1776271045.0440269,thesis_project-auth_service-1,"0,08"
