Timestamp,Container,CPU_Perc
1776342506.472357,thesis_project-auth_service-1,"0,40"
1776342508.479327,thesis_project-data_service-1,"0,35"
1776342510.5013251,thesis_project-api_gateway-1,"1,37"
1776342512.5189602,thesis_project-user_service-1,"0,21"
1776342514.549925,thesis_project-auth_service-1,"0,32"
1776342516.5620039,thesis_project-data_service-1,"1,35"
1776342518.5774999,thesis_project-api_gateway-1,"2,70"
1776342520.589824,thesis_project-user_service-1,"0,32"
1776342522.608505,thesis_project-auth_service-1,"0,28"
1776342524.636441,thesis_project-data_service-1,"2,02"
1776342526.652756,thesis_project-api_gateway-1,"4,91"
1776342528.661202,thesis_project-user_service-1,"0,31"
1776342530.678278,thesis_project-auth_service-1,"0,26"
1776342532.690696,thesis_project-data_service-1,"3,01"
1776342534.719006,thesis_project-api_gateway-1,"5,82"
1776342536.7342029,thesis_project-user_service-1,"0,30"
1776342538.7585359,thesis_project-auth_service-1,"0,27"
1776342540.770624,thesis_project-data_service-1,"3,62"
1776342542.784016,thesis_project-api_gateway-1,"6,22"
1776342544.813885,thesis_project-user_service-1,"0,26"
1776342546.833937,thesis_project-auth_service-1,"0,21"
1776342548.843314,thesis_project-data_service-1,"3,18"
1776342550.876579,thesis_project-api_gateway-1,"8,09"
1776342552.8875709,thesis_project-user_service-1,"0,31"
1776342554.919032,thesis_project-auth_service-1,"0,25"
1776342556.933252,thesis_project-data_service-1,"3,21"
1776342558.950936,thesis_project-api_gateway-1,"7,43"
1776342560.9601011,thesis_project-user_service-1,"0,35"
1776342562.980217,thesis_project-auth_service-1,"0,20"
1776342564.999342,thesis_project-data_service-1,"2,53"
1776342567.0134132,thesis_project-api_gateway-1,"7,01"
1776342569.025451,thesis_project-user_service-1,"0,25"
1776342571.044076,thesis_project-auth_service-1,"0,29"
1776342573.0600371,thesis_project-data_service-1,"3,20"
1776342575.0867898,thesis_project-api_gateway-1,"6,86"
1776342577.098582,thesis_project-user_service-1,"0,32"
1776342579.121442,thesis_project-auth_service-1,"0,25"
1776342581.1336262,thesis_project-data_service-1,"3,36"
1776342583.145801,thesis_project-api_gateway-1,"6,11"
1776342585.174448,thesis_project-user_service-1,"0,29"
1776342587.195499,thesis_project-auth_service-1,"0,30"
1776342589.211023,thesis_project-data_service-1,"2,93"
1776342591.223298,thesis_project-api_gateway-1,"6,76"
1776342593.227956,thesis_project-user_service-1,"0,24"
1776342595.246052,thesis_project-auth_service-1,"0,28"
1776342597.253928,thesis_project-data_service-1,"3,01"
1776342599.266559,thesis_project-api_gateway-1,"6,38"
1776342601.280564,thesis_project-user_service-1,"0,25"
1776342603.312856,thesis_project-auth_service-1,"0,22"
1776342605.341402,thesis_project-data_service-1,"2,97"
1776342607.350854,thesis_project-api_gateway-1,"5,83"
1776342609.365084,thesis_project-user_service-1,"0,37"
1776342611.382973,thesis_project-auth_service-1,"0,24"
1776342613.3964071,thesis_project-data_service-1,"3,03"
1776342615.425761,thesis_project-api_gateway-1,"6,58"
1776342617.434207,thesis_project-user_service-1,"0,24"
1776342619.4567308,thesis_project-auth_service-1,"0,24"
1776342621.4752378,thesis_project-data_service-1,"3,18"
1776342623.493956,thesis_project-api_gateway-1,"6,39"
1776342625.510699,thesis_project-user_service-1,"0,29"
1776342627.532095,thesis_project-auth_service-1,"0,30"
1776342629.543665,thesis_project-data_service-1,"2,82"
1776342631.550975,thesis_project-api_gateway-1,"5,48"
1776342633.571266,thesis_project-user_service-1,"0,33"
1776342635.597287,thesis_project-auth_service-1,"0,35"
1776342637.608717,thesis_project-data_service-1,"2,94"
1776342639.62298,thesis_project-api_gateway-1,"6,55"
1776342641.6359198,thesis_project-user_service-1,"0,33"
1776342644.6700659,thesis_project-auth_service-1,"0,21"
1776342646.684854,thesis_project-data_service-1,"3,11"
1776342648.695897,thesis_project-api_gateway-1,"6,08"
1776342650.706954,thesis_project-user_service-1,"0,36"
1776342652.723896,thesis_project-auth_service-1,"0,41"
1776342654.74542,thesis_project-data_service-1,"3,29"
1776342656.7600489,thesis_project-api_gateway-1,"6,48"
1776342658.7723782,thesis_project-user_service-1,"0,21"
1776342660.7953038,thesis_project-auth_service-1,"0,33"
1776342662.815663,thesis_project-data_service-1,"2,61"
1776342664.8358421,thesis_project-api_gateway-1,"6,13"
1776342666.843797,thesis_project-user_service-1,"0,19"
1776342668.864712,thesis_project-auth_service-1,"0,23"
1776342670.875668,thesis_project-data_service-1,"2,46"
1776342672.886086,thesis_project-api_gateway-1,"3,86"
1776342674.915762,thesis_project-user_service-1,"0,29"
1776342676.9381928,thesis_project-auth_service-1,"0,28"
1776342678.947999,thesis_project-data_service-1,"1,60"
1776342680.964617,thesis_project-api_gateway-1,"2,81"
1776342682.977231,thesis_project-user_service-1,"0,23"
1776342685.006995,thesis_project-auth_service-1,"0,28"
1776342687.018423,thesis_project-data_service-1,"0,73"
1776342689.029058,thesis_project-api_gateway-1,"0,98"
1776342691.038253,thesis_project-user_service-1,"0,28"
1776342693.073833,thesis_project-auth_service-1,"0,74"
1776342694.097196,thesis_project-data_service-1,"1,86"
1776342696.125793,thesis_project-api_gateway-1,"0,26"
1776342698.138423,thesis_project-user_service-1,"0,41"
1776342700.171581,thesis_project-auth_service-1,"0,24"
1776342702.1845021,thesis_project-data_service-1,"0,37"
1776342704.217223,thesis_project-api_gateway-1,"0,40"
1776342706.235662,thesis_project-user_service-1,"0,22"
1776342708.2649212,thesis_project-auth_service-1,"0,35"
1776342710.28797,thesis_project-data_service-1,"0,31"
1776342712.305398,thesis_project-api_gateway-1,"0,29"
1776342714.328078,thesis_project-user_service-1,"0,34"
1776342716.351965,thesis_project-auth_service-1,"0,34"
1776342718.365974,thesis_project-data_service-1,"0,35"
1776342720.380065,thesis_project-api_gateway-1,"0,27"
1776342722.397701,thesis_project-user_service-1,"0,27"
1776342725.436755,thesis_project-auth_service-1,"0,24"
1776342727.4497821,thesis_project-data_service-1,"0,34"
1776342729.4636958,thesis_project-api_gateway-1,"0,32"
1776342731.475681,thesis_project-user_service-1,"0,31"
1776342733.49176,thesis_project-auth_service-1,"0,25"
1776342735.515989,thesis_project-data_service-1,"1,68"
1776342737.525481,thesis_project-api_gateway-1,"0,25"
1776342739.537599,thesis_project-user_service-1,"0,32"
1776342741.556297,thesis_project-auth_service-1,"0,26"
1776342743.5739148,thesis_project-data_service-1,"0,27"
1776342745.5961752,thesis_project-api_gateway-1,"0,31"
1776342747.609063,thesis_project-user_service-1,"0,30"
1776342749.630778,thesis_project-auth_service-1,"0,34"
1776342751.661537,thesis_project-data_service-1,"1,70"
1776342753.685616,thesis_project-api_gateway-1,"0,25"
