Timestamp,Container,CPU_Perc
1776345131.734913,thesis_project-api_gateway-1,"0,53"
1776345132.7622871,thesis_project-user_service-1,"0,40"
1776345134.784936,thesis_project-auth_service-1,"0,21"
1776345136.79602,thesis_project-data_service-1,"9,97"
1776345138.8097532,thesis_project-api_gateway-1,"12,99"
1776345140.817431,thesis_project-user_service-1,"0,10"
1776345142.836352,thesis_project-auth_service-1,"0,10"
1776345144.8482912,thesis_project-data_service-1,"17,30"
1776345146.865978,thesis_project-api_gateway-1,"20,92"
1776345148.873423,thesis_project-user_service-1,"0,08"
1776345150.8775308,thesis_project-auth_service-1,"0,08"
1776345152.887483,thesis_project-data_service-1,"20,90"
1776345154.898921,thesis_project-api_gateway-1,"26,57"
1776345156.903399,thesis_project-user_service-1,"0,08"
1776345158.9083362,thesis_project-auth_service-1,"0,07"
1776345160.9118469,thesis_project-data_service-1,"29,07"
1776345163.932802,thesis_project-api_gateway-1,"34,23"
1776345165.944774,thesis_project-user_service-1,"0,06"
1776345167.949522,thesis_project-auth_service-1,"0,08"
1776345169.953302,thesis_project-data_service-1,"28,68"
1776345171.961885,thesis_project-api_gateway-1,"31,10"
1776345173.981204,thesis_project-user_service-1,"0,10"
1776345175.9958148,thesis_project-auth_service-1,"0,09"
1776345178.010998,thesis_project-data_service-1,"27,18"
1776345180.0385962,thesis_project-api_gateway-1,"32,22"
1776345182.044706,thesis_project-user_service-1,"0,09"
1776345183.061863,thesis_project-auth_service-1,"0,12"
1776345185.070086,thesis_project-data_service-1,"27,41"
1776345187.086806,thesis_project-api_gateway-1,"35,62"
1776345189.093152,thesis_project-user_service-1,"0,15"
1776345191.096601,thesis_project-auth_service-1,"0,13"
1776345193.108693,thesis_project-data_service-1,"26,91"
1776345195.116096,thesis_project-api_gateway-1,"31,89"
1776345197.120136,thesis_project-user_service-1,"0,10"
1776345199.123564,thesis_project-auth_service-1,"0,11"
1776345201.126948,thesis_project-data_service-1,"26,77"
1776345203.13675,thesis_project-api_gateway-1,"31,95"
1776345205.141397,thesis_project-user_service-1,"0,10"
1776345207.1486511,thesis_project-auth_service-1,"0,10"
1776345209.164842,thesis_project-data_service-1,"26,77"
1776345211.17999,thesis_project-api_gateway-1,"32,48"
1776345212.20023,thesis_project-user_service-1,"0,09"
1776345214.2196312,thesis_project-auth_service-1,"0,09"
1776345216.2334988,thesis_project-data_service-1,"27,58"
1776345218.2516649,thesis_project-api_gateway-1,"36,03"
1776345220.255063,thesis_project-user_service-1,"0,10"
1776345222.261847,thesis_project-auth_service-1,"0,11"
1776345224.267325,thesis_project-data_service-1,"27,40"
1776345226.280131,thesis_project-api_gateway-1,"31,61"
1776345228.283404,thesis_project-user_service-1,"0,12"
1776345230.287597,thesis_project-auth_service-1,"0,13"
1776345232.297685,thesis_project-data_service-1,"25,99"
1776345234.30839,thesis_project-api_gateway-1,"31,60"
1776345236.312643,thesis_project-user_service-1,"0,11"
1776345238.3166258,thesis_project-auth_service-1,"0,10"
1776345240.3245099,thesis_project-data_service-1,"26,39"
1776345242.347085,thesis_project-api_gateway-1,"32,07"
1776345244.362611,thesis_project-user_service-1,"0,07"
1776345246.371649,thesis_project-auth_service-1,"0,15"
1776345248.379967,thesis_project-data_service-1,"27,22"
1776345250.390688,thesis_project-api_gateway-1,"35,53"
1776345252.402296,thesis_project-user_service-1,"0,10"
1776345254.409958,thesis_project-auth_service-1,"0,11"
1776345256.4135098,thesis_project-data_service-1,"26,00"
1776345258.4223979,thesis_project-api_gateway-1,"33,44"
1776345260.426316,thesis_project-user_service-1,"0,10"
1776345262.432954,thesis_project-auth_service-1,"0,10"
1776345264.438817,thesis_project-data_service-1,"26,66"
1776345266.445009,thesis_project-api_gateway-1,"31,94"
1776345268.4500659,thesis_project-user_service-1,"0,11"
1776345270.453446,thesis_project-auth_service-1,"0,09"
1776345272.460417,thesis_project-data_service-1,"23,94"
1776345274.473145,thesis_project-api_gateway-1,"32,86"
1776345276.4851148,thesis_project-user_service-1,"0,10"
1776345278.493827,thesis_project-auth_service-1,"0,11"
1776345280.5047271,thesis_project-data_service-1,"27,81"
1776345283.5312362,thesis_project-api_gateway-1,"33,25"
1776345285.54186,thesis_project-user_service-1,"0,11"
1776345287.546602,thesis_project-auth_service-1,"0,14"
1776345289.550951,thesis_project-data_service-1,"23,55"
1776345291.5626009,thesis_project-api_gateway-1,"25,45"
1776345293.5719569,thesis_project-user_service-1,"0,13"
1776345295.5765288,thesis_project-auth_service-1,"0,16"
1776345297.5795782,thesis_project-data_service-1,"15,75"
1776345299.589113,thesis_project-api_gateway-1,"16,46"
1776345301.594035,thesis_project-user_service-1,"0,18"
1776345303.60232,thesis_project-auth_service-1,"0,19"
1776345305.6072261,thesis_project-data_service-1,"10,66"
1776345307.61902,thesis_project-api_gateway-1,"8,44"
1776345309.629741,thesis_project-user_service-1,"0,22"
1776345311.6455522,thesis_project-auth_service-1,"0,24"
1776345313.673166,thesis_project-data_service-1,"1,75"
1776345315.698881,thesis_project-api_gateway-1,"0,28"
1776345317.712996,thesis_project-user_service-1,"0,34"
