Timestamp,Container,CPU_Perc
1776374636.992884,thesis_project-api_gateway-1,"0,29"
1776374639.004629,thesis_project-user_service-1,"2,09"
1776374640.032328,thesis_project-auth_service-1,"0,20"
1776374642.04911,thesis_project-data_service-1,"3,42"
1776374644.070552,thesis_project-api_gateway-1,"3,39"
1776374646.0786319,thesis_project-user_service-1,"4,34"
1776374648.089173,thesis_project-auth_service-1,"0,18"
1776374650.103244,thesis_project-data_service-1,"6,43"
1776374652.126225,thesis_project-api_gateway-1,"7,23"
1776374654.1410801,thesis_project-user_service-1,"6,99"
1776374656.152125,thesis_project-auth_service-1,"0,15"
1776374658.1589801,thesis_project-data_service-1,"7,38"
1776374661.1951842,thesis_project-api_gateway-1,"8,48"
1776374663.201986,thesis_project-user_service-1,"9,56"
1776374665.209918,thesis_project-auth_service-1,"0,09"
1776374667.218198,thesis_project-data_service-1,"11,33"
1776374669.229686,thesis_project-api_gateway-1,"11,58"
1776374671.2562828,thesis_project-user_service-1,"9,12"
1776374673.267201,thesis_project-auth_service-1,"0,12"
1776374675.275913,thesis_project-data_service-1,"12,91"
1776374677.289612,thesis_project-api_gateway-1,"11,78"
1776374679.294511,thesis_project-user_service-1,"9,41"
1776374681.320436,thesis_project-auth_service-1,"0,13"
1776374683.329615,thesis_project-data_service-1,"12,65"
1776374685.3449259,thesis_project-api_gateway-1,"12,21"
1776374687.35345,thesis_project-user_service-1,"9,81"
1776374689.362445,thesis_project-auth_service-1,"0,16"
1776374691.386273,thesis_project-data_service-1,"11,73"
1776374693.403583,thesis_project-api_gateway-1,"11,27"
1776374695.407457,thesis_project-user_service-1,"10,80"
1776374697.4169211,thesis_project-auth_service-1,"0,12"
1776374699.428365,thesis_project-data_service-1,"11,23"
1776374701.447956,thesis_project-api_gateway-1,"11,53"
1776374703.458679,thesis_project-user_service-1,"10,21"
1776374705.463912,thesis_project-auth_service-1,"0,19"
1776374707.472842,thesis_project-data_service-1,"12,46"
1776374709.492235,thesis_project-api_gateway-1,"10,33"
1776374711.518307,thesis_project-user_service-1,"10,30"
1776374713.5253708,thesis_project-auth_service-1,"0,17"
1776374715.536426,thesis_project-data_service-1,"11,69"
1776374717.557305,thesis_project-api_gateway-1,"11,16"
1776374719.569041,thesis_project-user_service-1,"10,70"
1776374721.5803468,thesis_project-auth_service-1,"0,16"
1776374723.58902,thesis_project-data_service-1,"12,11"
1776374725.603768,thesis_project-api_gateway-1,"11,89"
1776374727.612937,thesis_project-user_service-1,"11,05"
1776374729.62551,thesis_project-auth_service-1,"0,13"
1776374731.6316748,thesis_project-data_service-1,"12,24"
1776374733.6455848,thesis_project-api_gateway-1,"10,45"
1776374735.650741,thesis_project-user_service-1,"10,37"
1776374737.65577,thesis_project-auth_service-1,"0,17"
1776374739.6724951,thesis_project-data_service-1,"10,61"
1776374741.694955,thesis_project-api_gateway-1,"11,38"
1776374743.703132,thesis_project-user_service-1,"10,86"
1776374745.710794,thesis_project-auth_service-1,"0,17"
1776374747.7182982,thesis_project-data_service-1,"7,99"
1776374749.743407,thesis_project-api_gateway-1,"11,76"
1776374751.7602189,thesis_project-user_service-1,"10,48"
1776374753.772193,thesis_project-auth_service-1,"0,15"
1776374755.780426,thesis_project-data_service-1,"11,88"
1776374757.794114,thesis_project-api_gateway-1,"9,66"
1776374759.813996,thesis_project-user_service-1,"9,23"
1776374761.834669,thesis_project-auth_service-1,"0,15"
1776374763.844086,thesis_project-data_service-1,"12,49"
1776374765.862155,thesis_project-api_gateway-1,"9,53"
1776374767.878772,thesis_project-user_service-1,"10,80"
1776374769.895576,thesis_project-auth_service-1,"0,16"
1776374770.9095821,thesis_project-data_service-1,"12,08"
1776374772.922011,thesis_project-api_gateway-1,"11,59"
1776374774.926195,thesis_project-user_service-1,"9,45"
1776374776.940091,thesis_project-auth_service-1,"0,15"
1776374778.957422,thesis_project-data_service-1,"11,78"
1776374780.976344,thesis_project-api_gateway-1,"11,30"
1776374782.985787,thesis_project-user_service-1,"10,69"
1776374784.990438,thesis_project-auth_service-1,"0,16"
1776374787.002555,thesis_project-data_service-1,"11,92"
1776374789.020702,thesis_project-api_gateway-1,"11,47"
1776374791.032969,thesis_project-user_service-1,"8,67"
1776374793.0452192,thesis_project-auth_service-1,"0,17"
1776374795.0580852,thesis_project-data_service-1,"10,43"
1776374797.071123,thesis_project-api_gateway-1,"9,24"
1776374799.080236,thesis_project-user_service-1,"8,15"
1776374801.094754,thesis_project-auth_service-1,"0,18"
1776374803.104696,thesis_project-data_service-1,"8,10"
1776374805.133973,thesis_project-api_gateway-1,"6,88"
1776374807.1476438,thesis_project-user_service-1,"5,07"
1776374809.1540852,thesis_project-auth_service-1,"0,20"
1776374811.1659598,thesis_project-data_service-1,"4,57"
1776374813.183166,thesis_project-api_gateway-1,"2,27"
1776374815.198377,thesis_project-user_service-1,"2,72"
1776374817.205062,thesis_project-auth_service-1,"0,24"
1776374819.218501,thesis_project-data_service-1,"1,90"
1776374821.24622,thesis_project-api_gateway-1,"0,24"
