Timestamp,Container,CPU_Perc
1776344400.558366,thesis_project-api_gateway-1,"0,26"
1776344402.5711842,thesis_project-user_service-1,"3,43"
1776344404.578588,thesis_project-data_service-1,"6,95"
1776344406.585879,thesis_project-auth_service-1,"0,12"
1776344409.613524,thesis_project-api_gateway-1,"12,20"
1776344411.6225438,thesis_project-user_service-1,"11,36"
1776344413.626833,thesis_project-data_service-1,"15,07"
1776344415.6319308,thesis_project-auth_service-1,"0,07"
1776344417.6472561,thesis_project-api_gateway-1,"17,30"
1776344419.658991,thesis_project-user_service-1,"15,96"
1776344421.663584,thesis_project-data_service-1,"22,35"
1776344423.6694028,thesis_project-auth_service-1,"0,08"
1776344425.684215,thesis_project-api_gateway-1,"26,68"
1776344427.6905239,thesis_project-user_service-1,"21,34"
1776344429.69996,thesis_project-data_service-1,"27,77"
1776344431.7038982,thesis_project-auth_service-1,"0,07"
1776344433.715946,thesis_project-api_gateway-1,"30,23"
1776344435.723549,thesis_project-user_service-1,"23,64"
1776344437.726996,thesis_project-data_service-1,"31,47"
1776344439.740833,thesis_project-auth_service-1,"0,07"
1776344441.756737,thesis_project-api_gateway-1,"36,50"
1776344443.766145,thesis_project-user_service-1,"25,66"
1776344445.771542,thesis_project-data_service-1,"32,45"
1776344447.7820292,thesis_project-auth_service-1,"0,12"
1776344449.794637,thesis_project-api_gateway-1,"34,19"
1776344451.79694,thesis_project-user_service-1,"23,15"
1776344453.800271,thesis_project-data_service-1,"31,11"
1776344455.804629,thesis_project-auth_service-1,"0,11"
1776344457.815941,thesis_project-api_gateway-1,"33,00"
1776344459.823411,thesis_project-user_service-1,"23,74"
1776344461.8275578,thesis_project-data_service-1,"34,21"
1776344463.8304121,thesis_project-auth_service-1,"0,10"
1776344465.852135,thesis_project-api_gateway-1,"35,42"
1776344467.861772,thesis_project-user_service-1,"26,02"
1776344469.8891609,thesis_project-data_service-1,"32,01"
1776344471.90535,thesis_project-auth_service-1,"0,11"
1776344473.923763,thesis_project-api_gateway-1,"34,77"
1776344475.928719,thesis_project-user_service-1,"23,86"
1776344477.931413,thesis_project-data_service-1,"34,20"
1776344479.940431,thesis_project-auth_service-1,"0,10"
1776344481.9504662,thesis_project-api_gateway-1,"32,51"
1776344483.9545012,thesis_project-user_service-1,"24,27"
1776344485.958456,thesis_project-data_service-1,"31,14"
1776344487.963296,thesis_project-auth_service-1,"0,14"
1776344490.985294,thesis_project-api_gateway-1,"32,57"
1776344492.998571,thesis_project-user_service-1,"23,32"
1776344495.0139031,thesis_project-data_service-1,"32,79"
1776344497.022073,thesis_project-auth_service-1,"0,09"
1776344500.040745,thesis_project-api_gateway-1,"32,32"
1776344502.046526,thesis_project-user_service-1,"23,54"
1776344504.052611,thesis_project-data_service-1,"31,30"
1776344506.058445,thesis_project-auth_service-1,"0,10"
1776344508.066834,thesis_project-api_gateway-1,"35,90"
1776344509.072809,thesis_project-user_service-1,"23,72"
1776344511.082007,thesis_project-data_service-1,"31,78"
1776344513.086067,thesis_project-auth_service-1,"0,11"
1776344515.10515,thesis_project-api_gateway-1,"31,50"
1776344517.11588,thesis_project-user_service-1,"24,18"
1776344519.138645,thesis_project-data_service-1,"32,24"
1776344521.15738,thesis_project-auth_service-1,"0,09"
1776344523.170284,thesis_project-api_gateway-1,"35,50"
1776344525.174201,thesis_project-user_service-1,"25,68"
1776344527.1780858,thesis_project-data_service-1,"31,27"
1776344529.187422,thesis_project-auth_service-1,"0,08"
1776344531.196495,thesis_project-api_gateway-1,"32,70"
1776344533.20047,thesis_project-user_service-1,"24,69"
1776344535.204104,thesis_project-data_service-1,"30,43"
1776344537.2075672,thesis_project-auth_service-1,"0,11"
1776344539.220706,thesis_project-api_gateway-1,"32,62"
1776344541.238818,thesis_project-user_service-1,"25,29"
1776344543.257879,thesis_project-data_service-1,"32,79"
1776344545.268915,thesis_project-auth_service-1,"0,10"
1776344547.283333,thesis_project-api_gateway-1,"33,68"
1776344549.29301,thesis_project-user_service-1,"25,47"
1776344551.298704,thesis_project-data_service-1,"31,73"
1776344553.302507,thesis_project-auth_service-1,"0,13"
1776344555.3096142,thesis_project-api_gateway-1,"28,37"
1776344557.313239,thesis_project-user_service-1,"20,52"
1776344559.3232331,thesis_project-data_service-1,"24,97"
1776344561.331674,thesis_project-auth_service-1,"0,17"
1776344563.3426728,thesis_project-api_gateway-1,"20,78"
1776344565.3513658,thesis_project-user_service-1,"15,18"
1776344567.3622458,thesis_project-data_service-1,"18,74"
1776344569.385217,thesis_project-auth_service-1,"0,15"
1776344571.402495,thesis_project-api_gateway-1,"14,77"
1776344573.416268,thesis_project-user_service-1,"10,34"
1776344575.425492,thesis_project-data_service-1,"9,90"
1776344577.43859,thesis_project-auth_service-1,"0,19"
1776344580.474287,thesis_project-api_gateway-1,"5,01"
1776344582.489075,thesis_project-user_service-1,"0,27"
