Timestamp,Container,CPU_Perc
1776344172.7744472,thesis_project-api_gateway-1,"0,24"
1776344174.7912252,thesis_project-user_service-1,"0,27"
1776344176.805521,thesis_project-data_service-1,"7,57"
1776344178.822777,thesis_project-auth_service-1,"0,17"
1776344180.8374798,thesis_project-api_gateway-1,"16,01"
1776344182.850297,thesis_project-user_service-1,"0,10"
1776344184.8561049,thesis_project-data_service-1,"15,23"
1776344186.8665931,thesis_project-auth_service-1,"0,08"
1776344189.8822742,thesis_project-api_gateway-1,"21,90"
1776344191.886933,thesis_project-user_service-1,"0,10"
1776344193.8916428,thesis_project-data_service-1,"21,45"
1776344195.897965,thesis_project-auth_service-1,"0,08"
1776344197.913362,thesis_project-api_gateway-1,"29,46"
1776344199.93633,thesis_project-user_service-1,"0,07"
1776344201.9485781,thesis_project-data_service-1,"25,28"
1776344203.9584398,thesis_project-auth_service-1,"0,10"
1776344205.9719748,thesis_project-api_gateway-1,"35,08"
1776344207.9768488,thesis_project-user_service-1,"0,07"
1776344209.987378,thesis_project-data_service-1,"26,61"
1776344211.994354,thesis_project-auth_service-1,"0,08"
1776344214.003978,thesis_project-api_gateway-1,"33,95"
1776344216.0095549,thesis_project-user_service-1,"0,07"
1776344218.014693,thesis_project-data_service-1,"27,22"
1776344220.024168,thesis_project-auth_service-1,"0,08"
1776344222.034482,thesis_project-api_gateway-1,"32,40"
1776344224.039357,thesis_project-user_service-1,"0,10"
1776344226.042664,thesis_project-data_service-1,"25,14"
1776344228.046321,thesis_project-auth_service-1,"0,11"
1776344231.0584042,thesis_project-api_gateway-1,"33,18"
1776344233.065928,thesis_project-user_service-1,"0,13"
1776344235.07198,thesis_project-data_service-1,"25,87"
1776344237.076258,thesis_project-auth_service-1,"0,10"
1776344240.10191,thesis_project-api_gateway-1,"35,04"
1776344242.115575,thesis_project-user_service-1,"0,12"
1776344244.130891,thesis_project-data_service-1,"27,17"
1776344246.140546,thesis_project-auth_service-1,"0,08"
1776344248.159159,thesis_project-api_gateway-1,"33,65"
1776344250.1703,thesis_project-user_service-1,"0,14"
1776344252.174794,thesis_project-data_service-1,"25,95"
1776344254.1793962,thesis_project-auth_service-1,"0,09"
1776344256.1856482,thesis_project-api_gateway-1,"33,59"
1776344258.188683,thesis_project-user_service-1,"0,13"
1776344260.198518,thesis_project-data_service-1,"26,21"
1776344262.202996,thesis_project-auth_service-1,"0,10"
1776344264.214779,thesis_project-api_gateway-1,"38,45"
1776344266.218356,thesis_project-user_service-1,"0,09"
1776344268.222913,thesis_project-data_service-1,"26,44"
1776344270.23288,thesis_project-auth_service-1,"0,09"
1776344272.2476711,thesis_project-api_gateway-1,"32,95"
1776344274.257088,thesis_project-user_service-1,"0,09"
1776344276.2695181,thesis_project-data_service-1,"26,96"
1776344278.278749,thesis_project-auth_service-1,"0,11"
1776344280.297665,thesis_project-api_gateway-1,"33,15"
1776344282.3050702,thesis_project-user_service-1,"0,13"
1776344284.30913,thesis_project-data_service-1,"27,27"
1776344286.311947,thesis_project-auth_service-1,"0,12"
1776344288.321641,thesis_project-api_gateway-1,"33,08"
1776344290.333505,thesis_project-user_service-1,"0,10"
1776344292.337497,thesis_project-data_service-1,"23,32"
1776344294.340717,thesis_project-auth_service-1,"0,10"
1776344296.35249,thesis_project-api_gateway-1,"34,78"
1776344298.3558478,thesis_project-user_service-1,"0,12"
1776344300.367475,thesis_project-data_service-1,"26,35"
1776344302.370309,thesis_project-auth_service-1,"0,13"
1776344304.3810828,thesis_project-api_gateway-1,"34,79"
1776344306.3906748,thesis_project-user_service-1,"0,08"
1776344308.401759,thesis_project-data_service-1,"24,80"
1776344310.41914,thesis_project-auth_service-1,"0,08"
1776344312.435702,thesis_project-api_gateway-1,"34,14"
1776344314.444782,thesis_project-user_service-1,"0,12"
1776344316.45064,thesis_project-data_service-1,"27,47"
1776344318.457074,thesis_project-auth_service-1,"0,09"
1776344320.4650419,thesis_project-api_gateway-1,"32,80"
1776344322.4678662,thesis_project-user_service-1,"0,09"
1776344324.4721248,thesis_project-data_service-1,"26,66"
1776344326.4755259,thesis_project-auth_service-1,"0,10"
1776344329.484973,thesis_project-api_gateway-1,"27,78"
1776344331.48837,thesis_project-user_service-1,"0,15"
1776344333.4927008,thesis_project-data_service-1,"18,76"
1776344335.501867,thesis_project-auth_service-1,"0,15"
1776344337.5270479,thesis_project-api_gateway-1,"20,67"
1776344338.5483,thesis_project-user_service-1,"0,14"
1776344340.562902,thesis_project-data_service-1,"14,50"
1776344342.573138,thesis_project-auth_service-1,"0,18"
1776344344.593099,thesis_project-api_gateway-1,"13,48"
1776344346.602655,thesis_project-user_service-1,"0,20"
1776344348.6204338,thesis_project-data_service-1,"7,91"
1776344349.639642,thesis_project-auth_service-1,"0,22"
1776344351.659368,thesis_project-api_gateway-1,"5,95"
1776344353.672437,thesis_project-user_service-1,"0,30"
1776344355.686626,thesis_project-data_service-1,"0,38"
