Timestamp,Container,CPU_Perc
1776268063.99119,thesis_project-user_service-1,"0,29"
1776268066.01323,thesis_project-auth_service-1,"1,17"
1776268067.029428,thesis_project-data_service-1,"10,05"
1776268069.036406,thesis_project-api_gateway-1,"21,19"
1776268071.0487301,thesis_project-user_service-1,"0,06"
1776268073.05499,thesis_project-auth_service-1,"0,06"
1776268075.0597079,thesis_project-data_service-1,"27,80"
1776268077.070045,thesis_project-api_gateway-1,"45,46"
1776268079.0829818,thesis_project-user_service-1,"0,06"
1776268081.089115,thesis_project-auth_service-1,"0,06"
1776268083.092669,thesis_project-data_service-1,"32,79"
1776268085.097496,thesis_project-api_gateway-1,"50,27"
1776268088.108198,thesis_project-user_service-1,"0,06"
1776268090.1131961,thesis_project-auth_service-1,"0,06"
1776268092.117219,thesis_project-data_service-1,"33,46"
1776268094.1231308,thesis_project-api_gateway-1,"50,33"
1776268097.137175,thesis_project-user_service-1,"0,06"
1776268099.1404428,thesis_project-auth_service-1,"0,06"
1776268101.1432939,thesis_project-data_service-1,"36,34"
1776268103.1484,thesis_project-api_gateway-1,"49,77"
1776268105.160002,thesis_project-user_service-1,"0,07"
1776268107.175141,thesis_project-auth_service-1,"0,07"
1776268109.1848252,thesis_project-data_service-1,"32,81"
1776268111.187983,thesis_project-api_gateway-1,"46,82"
1776268113.193695,thesis_project-user_service-1,"0,06"
1776268115.199162,thesis_project-auth_service-1,"0,06"
1776268117.208234,thesis_project-data_service-1,"31,38"
1776268119.21179,thesis_project-api_gateway-1,"50,52"
1776268121.219894,thesis_project-user_service-1,"0,08"
1776268123.223765,thesis_project-auth_service-1,"0,07"
1776268125.227357,thesis_project-data_service-1,"30,62"
1776268127.235722,thesis_project-api_gateway-1,"46,41"
1776268129.2462652,thesis_project-user_service-1,"0,09"
1776268131.2497122,thesis_project-auth_service-1,"0,08"
1776268133.2537012,thesis_project-data_service-1,"30,48"
1776268135.2558131,thesis_project-api_gateway-1,"45,26"
1776268138.265852,thesis_project-user_service-1,"0,06"
1776268140.2738051,thesis_project-auth_service-1,"0,06"
1776268142.2816288,thesis_project-data_service-1,"29,06"
1776268144.285344,thesis_project-api_gateway-1,"49,69"
1776268146.2926369,thesis_project-user_service-1,"0,07"
1776268147.2999501,thesis_project-auth_service-1,"0,06"
1776268149.303818,thesis_project-data_service-1,"32,17"
1776268151.3078258,thesis_project-api_gateway-1,"50,89"
1776268153.315605,thesis_project-user_service-1,"0,07"
1776268155.323498,thesis_project-auth_service-1,"0,07"
1776268157.330752,thesis_project-data_service-1,"36,10"
1776268159.335834,thesis_project-api_gateway-1,"49,09"
1776268161.3446379,thesis_project-user_service-1,"0,06"
1776268163.3492339,thesis_project-auth_service-1,"0,07"
1776268165.352164,thesis_project-data_service-1,"29,38"
1776268167.3633971,thesis_project-api_gateway-1,"49,58"
1776268169.375065,thesis_project-user_service-1,"0,06"
1776268171.380885,thesis_project-auth_service-1,"0,06"
1776268173.384989,thesis_project-data_service-1,"34,64"
1776268175.392982,thesis_project-api_gateway-1,"48,43"
1776268177.40237,thesis_project-user_service-1,"0,05"
1776268179.40611,thesis_project-auth_service-1,"0,07"
1776268181.4097972,thesis_project-data_service-1,"31,11"
1776268183.411891,thesis_project-api_gateway-1,"48,64"
1776268186.422539,thesis_project-user_service-1,"0,06"
1776268188.425193,thesis_project-auth_service-1,"0,06"
1776268190.430655,thesis_project-data_service-1,"29,89"
1776268192.433463,thesis_project-api_gateway-1,"49,67"
1776268194.443885,thesis_project-user_service-1,"0,06"
1776268196.451349,thesis_project-auth_service-1,"0,06"
1776268198.4558332,thesis_project-data_service-1,"31,63"
1776268200.459002,thesis_project-api_gateway-1,"46,90"
1776268202.4718919,thesis_project-user_service-1,"0,07"
1776268204.4783711,thesis_project-auth_service-1,"0,08"
1776268206.488849,thesis_project-data_service-1,"32,66"
1776268208.4927402,thesis_project-api_gateway-1,"49,50"
1776268210.499247,thesis_project-user_service-1,"0,07"
1776268212.502273,thesis_project-auth_service-1,"0,06"
1776268214.50617,thesis_project-data_service-1,"34,27"
1776268216.5157719,thesis_project-api_gateway-1,"50,88"
1776268218.527073,thesis_project-user_service-1,"0,07"
1776268220.531071,thesis_project-auth_service-1,"0,06"
1776268222.534954,thesis_project-data_service-1,"30,17"
1776268224.537239,thesis_project-api_gateway-1,"50,56"
1776268227.547402,thesis_project-user_service-1,"0,06"
1776268229.5504441,thesis_project-auth_service-1,"0,07"
1776268231.554728,thesis_project-data_service-1,"33,44"
1776268233.558806,thesis_project-api_gateway-1,"49,60"
1776268236.568235,thesis_project-user_service-1,"0,07"
1776268238.572393,thesis_project-auth_service-1,"0,06"
1776268240.5767858,thesis_project-data_service-1,"18,82"
1776268242.580978,thesis_project-api_gateway-1,"22,47"
1776268244.594214,thesis_project-user_service-1,"0,15"
1776268246.621226,thesis_project-auth_service-1,"0,30"
1776268248.6340108,thesis_project-data_service-1,"0,22"
