Timestamp,Container,CPU_Perc
1776422806.947625,thesis_project-user_service-1,"0,29"
1776422808.962423,thesis_project-api_gateway-1,"2,79"
1776422810.9757628,thesis_project-auth_service-1,"0,31"
1776422812.999125,thesis_project-data_service-1,"1,58"
1776422815.014488,thesis_project-user_service-1,"1,11"
1776422817.029216,thesis_project-api_gateway-1,"2,03"
1776422819.036993,thesis_project-auth_service-1,"0,25"
1776422821.050266,thesis_project-data_service-1,"2,43"
1776422824.0941482,thesis_project-user_service-1,"1,50"
1776422826.1053991,thesis_project-api_gateway-1,"4,15"
1776422828.118849,thesis_project-auth_service-1,"0,18"
1776422830.129449,thesis_project-data_service-1,"4,05"
1776422832.153613,thesis_project-user_service-1,"2,46"
1776422834.176416,thesis_project-api_gateway-1,"5,06"
1776422836.186264,thesis_project-auth_service-1,"0,27"
1776422838.1983628,thesis_project-data_service-1,"5,41"
1776422840.22366,thesis_project-user_service-1,"2,78"
1776422842.2366972,thesis_project-api_gateway-1,"6,66"
1776422844.274451,thesis_project-auth_service-1,"0,21"
1776422846.287732,thesis_project-data_service-1,"5,63"
1776422848.308165,thesis_project-user_service-1,"3,19"
1776422850.3147361,thesis_project-api_gateway-1,"5,58"
1776422852.3321621,thesis_project-auth_service-1,"0,25"
1776422854.3562298,thesis_project-data_service-1,"5,28"
1776422856.375947,thesis_project-user_service-1,"2,67"
1776422858.383327,thesis_project-api_gateway-1,"5,82"
1776422860.3901792,thesis_project-auth_service-1,"0,16"
1776422862.4019232,thesis_project-data_service-1,"4,93"
1776422864.426146,thesis_project-user_service-1,"2,34"
1776422866.440876,thesis_project-api_gateway-1,"5,54"
1776422868.452659,thesis_project-auth_service-1,"0,28"
1776422870.464065,thesis_project-data_service-1,"5,07"
1776422872.4817421,thesis_project-user_service-1,"2,39"
1776422873.503737,thesis_project-api_gateway-1,"6,00"
1776422875.516852,thesis_project-auth_service-1,"0,22"
1776422877.526657,thesis_project-data_service-1,"5,20"
1776422879.55314,thesis_project-user_service-1,"2,58"
1776422881.564708,thesis_project-api_gateway-1,"6,10"
1776422883.5817091,thesis_project-auth_service-1,"0,19"
1776422885.599832,thesis_project-data_service-1,"5,14"
1776422887.613344,thesis_project-user_service-1,"2,68"
1776422889.623172,thesis_project-api_gateway-1,"5,45"
1776422891.634988,thesis_project-auth_service-1,"0,21"
1776422893.661793,thesis_project-data_service-1,"5,02"
1776422895.6798909,thesis_project-user_service-1,"2,55"
1776422897.692267,thesis_project-api_gateway-1,"5,41"
1776422899.72621,thesis_project-auth_service-1,"0,24"
1776422901.744488,thesis_project-data_service-1,"4,86"
1776422904.77892,thesis_project-user_service-1,"2,48"
1776422906.790188,thesis_project-api_gateway-1,"5,49"
1776422908.802132,thesis_project-auth_service-1,"0,29"
1776422910.812625,thesis_project-data_service-1,"5,22"
1776422912.837337,thesis_project-user_service-1,"2,53"
1776422913.8546681,thesis_project-api_gateway-1,"4,76"
1776422915.868242,thesis_project-auth_service-1,"0,21"
1776422917.879947,thesis_project-data_service-1,"5,24"
1776422919.896487,thesis_project-user_service-1,"2,37"
1776422921.9035652,thesis_project-api_gateway-1,"5,08"
1776422922.921543,thesis_project-auth_service-1,"0,25"
1776422924.9399538,thesis_project-data_service-1,"4,64"
1776422926.961581,thesis_project-user_service-1,"2,36"
1776422928.978896,thesis_project-api_gateway-1,"5,36"
1776422930.996773,thesis_project-auth_service-1,"0,29"
1776422933.016771,thesis_project-data_service-1,"4,88"
1776422935.033737,thesis_project-user_service-1,"1,94"
1776422937.04753,thesis_project-api_gateway-1,"5,24"
1776422939.057371,thesis_project-auth_service-1,"0,27"
1776422941.065772,thesis_project-data_service-1,"4,82"
1776422944.0833778,thesis_project-user_service-1,"2,50"
1776422946.0914948,thesis_project-api_gateway-1,"3,87"
1776422948.100692,thesis_project-auth_service-1,"0,26"
1776422950.113312,thesis_project-data_service-1,"4,85"
1776422952.135382,thesis_project-user_service-1,"2,39"
1776422954.160831,thesis_project-api_gateway-1,"4,78"
1776422956.170153,thesis_project-auth_service-1,"0,25"
1776422958.197012,thesis_project-data_service-1,"4,78"
1776422960.219272,thesis_project-user_service-1,"2,32"
1776422962.229991,thesis_project-api_gateway-1,"4,69"
1776422963.2498949,thesis_project-auth_service-1,"0,20"
1776422965.2643478,thesis_project-data_service-1,"3,99"
1776422967.285467,thesis_project-user_service-1,"1,98"
1776422969.295784,thesis_project-api_gateway-1,"3,82"
1776422971.3052402,thesis_project-auth_service-1,"0,27"
1776422973.324638,thesis_project-data_service-1,"2,61"
1776422975.34338,thesis_project-user_service-1,"1,35"
1776422977.358777,thesis_project-api_gateway-1,"2,48"
1776422979.371425,thesis_project-auth_service-1,"0,33"
1776422981.38206,thesis_project-data_service-1,"1,64"
1776422984.41244,thesis_project-user_service-1,"0,83"
1776422986.427947,thesis_project-api_gateway-1,"1,27"
1776422988.437502,thesis_project-auth_service-1,"0,26"
