Timestamp,Container,CPU_Perc
1776377041.3955781,thesis_project-api_gateway-1,"0,30"
1776377043.411867,thesis_project-auth_service-1,"0,23"
1776377045.437564,thesis_project-user_service-1,"0,29"
1776377046.458055,thesis_project-data_service-1,"0,28"
1776377048.486889,thesis_project-api_gateway-1,"0,28"
1776377050.505055,thesis_project-auth_service-1,"0,36"
1776377052.517632,thesis_project-user_service-1,"0,29"
1776377054.5281432,thesis_project-data_service-1,"3,28"
1776377057.553055,thesis_project-api_gateway-1,"9,10"
1776377059.568299,thesis_project-auth_service-1,"0,25"
1776377061.58284,thesis_project-user_service-1,"0,27"
1776377063.600666,thesis_project-data_service-1,"6,12"
1776377065.6313238,thesis_project-api_gateway-1,"13,48"
1776377067.653755,thesis_project-auth_service-1,"0,21"
1776377069.663341,thesis_project-user_service-1,"0,14"
1776377071.670212,thesis_project-data_service-1,"9,99"
1776377073.684566,thesis_project-api_gateway-1,"19,22"
1776377075.694659,thesis_project-auth_service-1,"0,17"
1776377077.707925,thesis_project-user_service-1,"0,15"
1776377079.713554,thesis_project-data_service-1,"9,92"
1776377081.727395,thesis_project-api_gateway-1,"20,56"
1776377083.743383,thesis_project-auth_service-1,"0,17"
1776377085.75372,thesis_project-user_service-1,"0,16"
1776377087.787788,thesis_project-data_service-1,"9,32"
1776377089.810954,thesis_project-api_gateway-1,"18,88"
1776377091.827778,thesis_project-auth_service-1,"0,17"
1776377093.8382661,thesis_project-user_service-1,"0,17"
1776377095.845886,thesis_project-data_service-1,"8,48"
1776377097.865972,thesis_project-api_gateway-1,"18,31"
1776377099.873415,thesis_project-auth_service-1,"0,18"
1776377101.8795981,thesis_project-user_service-1,"0,18"
1776377103.883947,thesis_project-data_service-1,"7,79"
1776377105.8994718,thesis_project-api_gateway-1,"18,11"
1776377107.909893,thesis_project-auth_service-1,"0,19"
1776377109.92325,thesis_project-user_service-1,"0,19"
1776377111.934994,thesis_project-data_service-1,"8,17"
1776377113.991764,thesis_project-api_gateway-1,"15,74"
1776377116.00927,thesis_project-auth_service-1,"0,17"
1776377118.039604,thesis_project-user_service-1,"0,18"
1776377120.050852,thesis_project-data_service-1,"7,92"
1776377122.0715961,thesis_project-api_gateway-1,"16,04"
1776377124.085079,thesis_project-auth_service-1,"0,19"
1776377126.092862,thesis_project-user_service-1,"0,17"
1776377127.114292,thesis_project-data_service-1,"8,01"
1776377129.136666,thesis_project-api_gateway-1,"16,90"
1776377131.151813,thesis_project-auth_service-1,"0,20"
1776377133.160266,thesis_project-user_service-1,"0,16"
1776377135.1730938,thesis_project-data_service-1,"7,85"
1776377137.19346,thesis_project-api_gateway-1,"16,73"
1776377139.204027,thesis_project-auth_service-1,"0,21"
1776377141.2104719,thesis_project-user_service-1,"0,18"
1776377143.222733,thesis_project-data_service-1,"7,05"
1776377145.2460952,thesis_project-api_gateway-1,"17,93"
1776377146.26786,thesis_project-auth_service-1,"0,16"
1776377148.2859461,thesis_project-user_service-1,"0,18"
1776377150.305813,thesis_project-data_service-1,"6,97"
1776377152.3283432,thesis_project-api_gateway-1,"16,29"
1776377154.343188,thesis_project-auth_service-1,"0,13"
1776377156.360358,thesis_project-user_service-1,"0,20"
1776377158.3783228,thesis_project-data_service-1,"7,04"
1776377160.404574,thesis_project-api_gateway-1,"16,23"
1776377162.419053,thesis_project-auth_service-1,"0,18"
1776377164.4260108,thesis_project-user_service-1,"0,18"
1776377166.44555,thesis_project-data_service-1,"7,12"
1776377168.461202,thesis_project-api_gateway-1,"17,16"
1776377170.474365,thesis_project-auth_service-1,"0,22"
1776377172.481736,thesis_project-user_service-1,"0,20"
1776377174.486511,thesis_project-data_service-1,"7,63"
1776377177.503819,thesis_project-api_gateway-1,"15,08"
1776377179.508228,thesis_project-auth_service-1,"0,21"
1776377181.5169122,thesis_project-user_service-1,"0,15"
1776377183.521155,thesis_project-data_service-1,"7,34"
1776377185.5352142,thesis_project-api_gateway-1,"15,45"
1776377187.547125,thesis_project-auth_service-1,"0,18"
1776377189.554194,thesis_project-user_service-1,"0,20"
1776377191.5626519,thesis_project-data_service-1,"7,42"
1776377193.5903292,thesis_project-api_gateway-1,"14,78"
1776377195.602632,thesis_project-auth_service-1,"0,16"
1776377197.632452,thesis_project-user_service-1,"0,14"
1776377199.64633,thesis_project-data_service-1,"7,50"
1776377201.66719,thesis_project-api_gateway-1,"15,09"
1776377203.677516,thesis_project-auth_service-1,"0,20"
1776377205.69645,thesis_project-user_service-1,"0,15"
1776377207.7252638,thesis_project-data_service-1,"5,54"
1776377209.750946,thesis_project-api_gateway-1,"13,91"
1776377211.769278,thesis_project-auth_service-1,"0,27"
1776377213.7868989,thesis_project-user_service-1,"0,24"
1776377215.812848,thesis_project-data_service-1,"4,06"
1776377217.838263,thesis_project-api_gateway-1,"7,75"
1776377219.8524601,thesis_project-auth_service-1,"0,24"
1776377221.86416,thesis_project-user_service-1,"0,42"
1776377223.8748128,thesis_project-data_service-1,"2,40"
1776377225.906463,thesis_project-api_gateway-1,"3,54"
1776377227.9296598,thesis_project-auth_service-1,"0,35"
1776377229.9455,thesis_project-user_service-1,"0,22"
1776377231.956796,thesis_project-data_service-1,"0,27"
